sector,site_description_local,latitude,longitude,import,road
HVACI SE Dartford,52218 M4 21/8B J3 2,51.49261856,-0.410299987,Y,M4 
HVACI SE Dartford,52223 A1(M) 22/3B J16,52.50641632,-0.295283347,Y,A1(M) 
HVACI SE Dartford,52230 M1 23/0B J5 4,51.64220047,-0.321183324,Y,M1 
HVACI SE Dartford,52231 M4 23/1A J3 4,51.49286652,-0.426149994,Y,M4 
HVACI SE Dartford,52236 A1(M) 23/6A J16 17,52.51800156,-0.301999986,Y,A1(M) 
HVACI SE Dartford,52244 M1 24/4A J4 5,51.64630127,-0.333799988,Y,M1 
HVACI SE Dartford,52247 A1(M) 24/8A J17,52.52646637,-0.313666672,Y,A1(M) 
HVACI SE Dartford,52248 M4 24/8B J4,51.49575043,-0.450833321,Y,M4 
HVACI SE Dartford,52249 M4 24/9B J4,51.49653244,-0.45328334,Y,M4 
HVACI SE Dartford,52250 M4 25/0A J4,51.49546814,-0.454733342,Y,M4 
HVACI SE Dartford,52251 M4 J4 25/0K SW,51.49478149,-0.454516679,Y,M4 
HVACI SE Dartford,52252 M4 J4 24/9M NE,51.49633408,-0.452166677,Y,M4 
HVACI SE Dartford,52253 M1 25/3B J5 4,51.65551758,-0.342900008,Y,M1 
HVACI SE Dartford,52254 M4 25/2B J4,51.49610138,-0.458766669,Y,M4 
HVACI SE Dartford,52259 M1 25/9B J5 4,51.66775131,-0.366750002,Y,M1 
HVACI SE Dartford,52260 M4 26/0A J4 4B,51.49425125,-0.469850004,Y,M4 
HVACI SE Dartford,52274 M1 27/4A J4 5,51.67046738,-0.368216664,Y,M1 
HVACI SE Dartford,52275 M4 27/5J J4B,51.49414825,-0.491950005,Y,M4 
HVACI SE Dartford,52276 M4 27/6M J15,51.49666595,-0.491966665,Y,M4 
HVACI SE Dartford,52278 M4 27/8L J15,51.49425125,-0.495849997,Y,M4 
HVACI SE Dartford,52279 M1 27/9A J4 5,51.67196655,-0.370583326,Y,M1 
HVACI SE Dartford,52280 M4 28/0B J4B,51.49503326,-0.500050008,Y,M4 
HVACI SE Dartford,52281 M4 28/1B J4B,51.49628448,-0.499233335,Y,M4 
HVACI SE Dartford,52282 M4 28/2L J4B,51.4970665,-0.495299995,Y,M4 
HVACI SE Dartford,52288 M4 28/8A J4B,51.49295044,-0.50941664,Y,M4 
HVACI SE Dartford,52291 M1 29/1A J5 6,51.6778183,-0.375083327,Y,M1 
HVACI SE Dartford,52296 M4 29/6A J4B 5,51.49228287,-0.522883356,Y,M4 
HVACI SE Dartford,52303 M1 30/3A J5 6,51.68669891,-0.377483338,Y,M1 
HVACI SE Dartford,52306 M4 30/6A J5,51.49251556,-0.536016643,Y,M4 
HVACI SE Dartford,52307 M1 30/7B J6 5,51.69776535,-0.37560001,Y,M1 
HVACI SE Dartford,52310 M4 31/0B J5,51.49166489,-0.543966651,Y,M4 
HVACI SE Dartford,52320 M1 32/0A J6,51.70611572,-0.383066654,Y,M1 
HVACI SE Dartford,52326 M1 32/6B J6 6A,51.71165085,-0.382983327,Y,M1 
HVACI SE Dartford,52335 M1 33/5A J6A,51.72138214,-0.38743332,Y,M1 
HVACI SE Dartford,52342 M1 34/2K J6A 7,51.72655106,-0.389916658,Y,M1 
HVACI SE Dartford,52350 M4 35/0B J6 5,51.49919891,-0.588800013,Y,M4 
HVACI SE Dartford,52354 M1 35/4B J7 6,51.7372818,-0.393383324,Y,M1 
HVACI SE Dartford,52366 M1 36/6B J7,51.74620056,-0.404049993,Y,M1 
HVACI SE Dartford,52371 M4 37/1B J6,51.50329971,-0.616400003,Y,M4 
HVACI SE Dartford,52374 M1 37/4A J7 8,51.75111771,-0.412299991,Y,M1 
HVACI SE Dartford,52380 M1 38/0A J8,51.75590134,-0.416316658,Y,M1 
HVACI SE Dartford,52382 M1 38/2A J8,51.75683212,-0.417149991,Y,M1 
HVACI SE Dartford,52386 M1 38/6A J8,51.76105118,-0.417283326,Y,M1 
HVACI SE Dartford,52392 M1 39/1B J8,51.7663002,-0.414983332,Y,M1 
HVACI SE Dartford,52399 M4 39/9B J7,51.51169968,-0.654799998,Y,M4 
HVACI SE Dartford,52402 M4 40/2A J7,51.51100159,-0.658999979,Y,M4 
HVACI SE Dartford,52413 M1 41/2B J9 8,51.78498459,-0.410516679,Y,M1 
HVACI SE Dartford,52423 M1 42/3A J8 9,51.79473495,-0.412499994,Y,M1 
HVACI SE Dartford,52432 M4 43/2A J7 8/9,51.50189972,-0.697899997,Y,M4 
HVACI SE Dartford,52441 M1 44/1A J9,51.81031799,-0.415749997,Y,M1 
HVACI SE Dartford,52450 M4 45/0B J9 8,51.49909973,-0.72390002,Y,M4 
HVACI SE Dartford,52451 M1 45/1B J9,51.81886673,-0.41624999,Y,M1 
HVACI SE Dartford,52459 M1 45/9B J9,51.82636642,-0.417750001,Y,M1 
HVACI SE Dartford,52460 M4 46/0A J8/9 10,51.49430084,-0.735499978,Y,M4 
HVACI SE Dartford,52470 M1 47/0A J9 10,51.83338928,-0.420226991,Y,M1 
HVACI SE Dartford,52471 M1 47/1A J9 10,51.83691788,-0.420316666,Y,M1 
HVACI SE Dartford,52481 M1 48/1A J10,51.8458519,-0.421833336,Y,M1 
HVACI SE Dartford,52490 M1 49/0B J10,51.85406494,-0.421950012,Y,M1 
HVACI SE Dartford,52491 M4 49/1A J8/9 10,51.47529984,-0.76639998,Y,M4 
HVACI SE Dartford,52495 M1 49/5B J10,51.85784912,-0.42658332,Y,M1 
HVACI SE Dartford,52502 M4 50/2A J8/9 10,51.46749878,-0.775200009,Y,M4 
HVACI SE Dartford,52526 M4 52/6A J8/9 10,51.45429993,-0.802200019,Y,M4 
HVACI SE Dartford,52551 M4 55/1A J8/9 10,51.44060135,-0.83099997,Y,M4 
HVACI SE Dartford,52561 M1 56/1B J12 11,51.9084816,-0.472666681,Y,M1 
HVACI SE Dartford,52568 M4 56/8B J10,51.43310165,-0.852299988,Y,M4 
HVACI SE Dartford,52575 M4 57/5B J10,51.42869949,-0.859099984,Y,M4 
HVACI SE Dartford,52577 M1 57/7B J12 11,51.9211998,-0.482016653,Y,M1 
HVACI SE Dartford,52581 M1 58/1B J12 11,51.92441559,-0.485283345,Y,M1 
HVACI SE Dartford,52582 M4 58/2A J10 11,51.42499924,-0.867699981,Y,M4 
HVACI SE Dartford,52590 M1 59/0A J11 12,51.93061829,-0.504433334,Y,M1 
HVACI SE Dartford,52597 M1 59/7A J11 12,51.93823242,-0.506649971,Y,M1 
HVACI SE Dartford,52598 M4 59/8B J11 10,51.42480087,-0.89139998,Y,M4 
HVACI SE Dartford,52601 M1 60/1B J12 11,51.94215012,-0.489916652,Y,M1 
HVACI SE Dartford,52607 M1 60/7M J12 11,51.94706726,-0.494383335,Y,M1 
HVACI SE Dartford,52615 M1 61/5B J12 11,51.95511627,-0.502200007,Y,M1 
HVACI SE Dartford,52616 M4 61/6A J10 11,51.4197998,-0.914699972,Y,M4 
HVACI SE Dartford,52624 M1 62/4J J12,51.95448303,-0.519366682,Y,M1 
HVACI SE Dartford,52628 M4 62/8B J11 10,51.42029953,-0.932200015,Y,M4 
HVACI SE Dartford,52631 M1 63/1K J12,51.96210098,-0.528800011,Y,M1 
HVACI SE Dartford,52683 M4 68/3B J12 11,51.42060089,-1.004699945,Y,M4 
HVACI SE Dartford,52701 M4 70/1A J11 12 SERV,51.42300034,-1.030200005,Y,M4 
HVACI SE Dartford,52722 M4 72/2B J12 11,51.43420029,-1.05369997,Y,M4 
HVACI SE Dartford,52731 M4 73/1A J12,51.43851852,-1.064983368,Y,M4 
HVACI SE Dartford,52744 M4 74/4A J12 13,51.44839859,-1.07523334,Y,M4 
HVACI SE Dartford,52755 M4 75/5B J13 12,51.45600128,-1.08586669,Y,M4 
HVACI SE Dartford,52769 M4 76/9B J13 12,51.46011734,-1.104616642,Y,M4 
HVACI SE Dartford,52800 M4 80/0B J13 12,51.46094894,-1.14896667,Y,M4 
HVACI SE Dartford,52816 M4 81/6B J13/12,51.46071625,-1.171833277,Y,M4 
HVACI SE Dartford,52833 M4 83/3A J12 13,51.45835114,-1.195716619,Y,M4 
HVACI SE Dartford,52863 M4 86/3B J13 12,51.462883,-1.237483382,Y,M4 
HVACI SE Dartford,52875 M4 87/5A J12 13,51.46338272,-1.254566669,Y,M4 
HVACI SE Dartford,52917 M4 91/7A J13,51.45230103,-1.309499979,Y,M4 
HVACI SE Dartford,52918 M4 91/8B J13,51.45316696,-1.310700059,Y,M4 
HVACI SE Dartford,52928 M4 92/8A J13 14,51.45303345,-1.325566649,Y,M4 
HVACI SE Dartford,52955 M4 95/5B J14 13,51.45651627,-1.363399982,Y,M4 
HVACI SE Dartford,52988 M4 98/8B J14 13,51.45040131,-1.409766674,Y,M4 
HVACI SE Dartford,53001 M4 100/1A J13 14,51.44733429,-1.427916646,Y,M4 
HVACI SE Dartford,53024 M4 102/4A J13 14,51.44821548,-1.460883379,Y,M4 
HVACI SE Dartford,53028 M40 101/1B J10 9,51.90240097,-1.205800056,Y,M40 
HVACI SE Dartford,53029 M40 102/5B J10 9,51.9151001,-1.203600049,Y,M40 
HVACI SE Dartford,53030 M40 103/9B J10 9,51.92689896,-1.201799989,Y,M40 
HVACI SE Dartford,53037 M4 103/7A J14,51.45220184,-1.479599953,Y,M4 
HVACI SE Dartford,53043 M4 104/3B J14,51.45439911,-1.486700058,Y,M4 
HVACI SE Dartford,54503 M1 50/2B J11 10,51.86375046,-0.432550013,Y,M1 
HVACI SE Dartford,54509 M1 50/8B J11 10,51.86840057,-0.436516672,Y,M1 
HVACI SE Dartford,54518 M1 51/7B J11 10,51.87528229,-0.443949997,Y,M1 
HVACI SE Dartford,54528 M1 52/7A J10 11,51.8817482,-0.457766652,Y,M1 
HVACI SE Dartford,54536 M1 53/5A J10 11,51.88628387,-0.46603334,Y,M1 
HVACI SE Dartford,54543 M1 54/3B J11 10,51.89251709,-0.467733324,Y,M1 
HVACI SE Dartford,54544 M1 54/3J J11,51.89256668,-0.471583337,Y,M1 
HVACI SE Dartford,54546 M1 54/6L J11,51.89501572,-0.46813333,Y,M1 
HVACI SE Dartford,54547 M1 54/6A J11 12,51.89506531,-0.472016662,Y,M1 
HVACI SE Dartford,54549 M1 54/9B J12 11,51.89803314,-0.469199985,Y,M1 
HVACI SE Dartford,54642 M1 64/1A J12 13,51.97221756,-0.532149971,Y,M1 
HVACI SE Dartford,54649 M1 64/9B J13 12,51.9793663,-0.519616663,Y,M1 
HVACI SE Dartford,54653 M1 65/3B J13 12,51.98529816,-0.521083355,Y,M1 
HVACI SE Dartford,54663 M1 66/3A J12 13,51.98921585,-0.540899992,Y,M1 
HVACI SE Dartford,54674 M1 67/3A J12 13,51.99836731,-0.546783328,Y,M1 
HVACI SE Dartford,54683 M1 68/3B J13 12,52.00961685,-0.541849971,Y,M1 
HVACI SE Dartford,54690 M1 68/9B J13 12,52.01490021,-0.548116684,Y,M1 
HVACI SE Dartford,54696 M1 69/5B J13 12,52.01838303,-0.556699991,Y,M1 
HVACI SE Dartford,54705 M1 70/5B J13 12,52.023983,-0.570166647,Y,M1 
HVACI SE Dartford,54711 M1 71/1B J13 12,52.02546692,-0.578666687,Y,M1 
HVACI SE Dartford,54719 M1 71/9B J13 12,52.02746582,-0.590766668,Y,M1 
HVACI SE Dartford,54926 M25 92/6K J14,51.47394943,-0.505233347,Y,M25 
HVACI SE Dartford,54927 M25 92/7B J14,51.47441483,-0.504700005,Y,M25 
HVACI SE Dartford,54936 M25 93/6A J14 15,51.48274994,-0.501466691,Y,M25 
HVACI SE Dartford,54943 M25 94/3B J15,51.48888397,-0.495166659,Y,M25 
HVACI SE Dartford,54947 M25 94/7A J15,51.49243164,-0.495333344,Y,M25 
HVACI SE Dartford,54952 M25 95/2L J15,51.49644852,-0.49331668,Y,M25 
HVACI SE Dartford,54953 M25 95/3L J15,51.49778366,-0.493383348,Y,M25 
HVACI SE Dartford,54955 M25 95/5A J15 16,51.5007515,-0.496883333,Y,M25 
HVACI SE Dartford,54965 M25 96/5A J15 16,51.50735092,-0.501900017,Y,M25 
HVACI SE Dartford,54971 M25 97/1A J15 16,51.51369858,-0.502466679,Y,M25 
HVACI SE Dartford,54975 M25 97/5B J16 15,51.5201149,-0.498083323,Y,M25 
HVACI SE Dartford,54986 M25 98/6B J16 15,51.52835083,-0.498083323,Y,M25 
HVACI SE Dartford,55002 M25 100/2B J16 15,51.54449844,-0.506133318,Y,M25 
HVACI SE Dartford,55009 M25 100/9A J16 15,51.54695129,-0.516149998,Y,M25 
HVACI SE Dartford,55020 M25 102/0B J16,51.55569839,-0.52761668,Y,M25 
HVACI SE Dartford,55026 M40 32/3B J1A M25 J16,51.5617485,-0.531033337,Y,M40 
HVACI SE Dartford,55031 M25 103/1A J16,51.56510162,-0.533399999,Y,M25 
HVACI SE Dartford,55035 M25 103/5A J16 17,51.56956482,-0.535149992,Y,M25 
HVACI SE Dartford,55043 M25 104/3B J17 16,51.57709885,-0.535600007,Y,M25 
HVACI SE Dartford,55044 M25 104/3B J17 16,51.57780075,-0.535516679,Y,M25 
HVACI SE Dartford,55049 M25 105/0A J16 17,51.58509827,-0.534133315,Y,M25 
HVACI SE Dartford,55051 M25 105/0A J16 17,51.58530045,-0.534133315,Y,M25 
HVACI SE Dartford,55059 M25 105/9A J16 17,51.59339905,-0.532800019,Y,M25 
HVACI SE Dartford,55060 M25 105/9A J16 17,51.59339905,-0.532700002,Y,M25 
HVACI SE Dartford,55071 M25 107/1A J16 17,51.6053009,-0.529200017,Y,M25 
HVACI SE Dartford,55084 M25 108/4A J16 17,51.61880112,-0.526000023,Y,M25 
HVACI SE Dartford,55092 M25 109/1B J17 16,51.62609863,-0.522300005,Y,M25 
HVACI SE Dartford,55097 M25 109/8A J16 17,51.63219833,-0.516933322,Y,M25 
HVACI SE Dartford,55098 M25 109/8A J16 17,51.63240051,-0.516866684,Y,M25 
HVACI SE Dartford,55106 M25 110/6A J17,51.6385994,-0.508899987,Y,M25 
HVACI SE Dartford,55111 M25 111/1B J17,51.64199829,-0.504000008,Y,M25 
HVACI SE Dartford,55112 M25 111/1B J17,51.64099884,-0.503000021,Y,M25 
HVACI SE Dartford,55118 M25 111/8B J18 17,51.64830017,-0.498800009,Y,M25 
HVACI SE Dartford,55119 M25 111/8B J18 17,51.64899826,-0.5,Y,M25 
HVACI SE Dartford,55123 M25 112/3A J18,51.65299988,-0.497299999,Y,M25 
HVACI SE Dartford,55129 M25 112/9B J18,51.65800095,-0.493000001,Y,M25 
HVACI SE Dartford,55130 M25 112/9B J18,51.6590004,-0.493999988,Y,M25 
HVACI SE Dartford,55134 M25 113/4A J18 19,51.66400146,-0.495000005,Y,M25 
HVACI SE Dartford,55138 M25 113/8A J18 19,51.66811752,-0.491583347,Y,M25 
HVACI SE Dartford,55146 M25 114/6A J18 19,51.67200089,-0.48300001,Y,M25 
HVACI SE Dartford,55147 M25 114/7B J19 18,51.67200089,-0.479999989,Y,M25 
HVACI SE Dartford,55154 M25 115/4A J18 19,51.67341614,-0.469150007,Y,M25 
HVACI SE Dartford,55155 M25 115/6B J19 18,51.6739006,-0.464716673,Y,M25 
HVACI SE Dartford,55157 M25 115/6B J19 18,51.67399979,-0.464300007,Y,M25 
HVACI SE Dartford,55161 M25 116/1A J19,51.67699814,-0.460000008,Y,M25 
HVACI SE Dartford,55164 M25 116/5A J19,51.68008423,-0.453999996,Y,M25 
HVACI SE Dartford,55166 M25 116/5A J19,51.68019867,-0.453000009,Y,M25 
HVACI SE Dartford,55169 M25 116/9J J19,51.6814003,-0.448549986,Y,M25 
HVACI SE Dartford,55170 M25 117/0B J19,51.68310165,-0.448599994,Y,M25 
HVACI SE Dartford,55173 M25 117/3J J19,51.68273163,-0.442283332,Y,M25 
HVACI SE Dartford,55175 M25 117/5B J20 19,51.68888474,-0.446666658,Y,M25 
HVACI SE Dartford,55182 M25 118/2A J20,51.69583511,-0.446816653,Y,M25 
HVACI SE Dartford,55187 M25 118/7A J20,51.70053482,-0.44386667,Y,M25 
HVACI SE Dartford,55189 M25 118/9A J20,51.70220184,-0.442299992,Y,M25 
HVACI SE Dartford,55190 M25 118/9A J20,51.70220184,-0.442799985,Y,M25 
HVACI SE Dartford,55196 M25 119/6B J21 20,51.70686722,-0.434116662,Y,M25 
HVACI SE Dartford,55197 M25 119/6B J21 20,51.7069664,-0.43386668,Y,M25 
HVACI SE Dartford,55201 M25 120/1A J20 21,51.71110153,-0.428600013,Y,M25 
HVACI SE Dartford,55202 M25 120/1A J20 21,51.71099854,-0.428299993,Y,M25 
HVACI SE Dartford,55206 M25 120/5B J21 20,51.71321487,-0.422066659,Y,M25 
HVACI SE Dartford,55207 M25 120/5B J21 20,51.71323395,-0.42173332,Y,M25 
HVACI SE Dartford,55210 M25 121/0A J20 21,51.71428299,-0.414283335,Y,M25 
HVACI SE Dartford,55214 M25 121/4B J21 20,51.71386719,-0.408233345,Y,M25 
HVACI SE Dartford,55215 M25 121/4B J21 20,51.71388245,-0.407883346,Y,M25 
HVACI SE Dartford,55223 M25 SEO+50M,51.7183342,-0.384066671,Y,M25 
HVACI SE Dartford,55224 M25 122/5B J21,51.71486664,-0.391950011,Y,M25 
HVACI SE Dartford,55225 M25 122/5B J21,51.7148819,-0.391783327,Y,M25 
HVACI SE Dartford,55226 M25 122/6A J21,51.71613312,-0.388866663,Y,M25 
HVACI SE Dartford,55227 M25 122/6A J21,51.71621704,-0.388566673,Y,M25 
HVACI SE Dartford,55230 M25 123/0B J21,51.71575165,-0.382383347,Y,M25 
HVACI SE Dartford,55231 M25 123/2B J21,51.71614838,-0.379333347,Y,M25 
HVACI SE Dartford,55232 M25 123/2A J21A,51.71654892,-0.378383338,Y,M25 
HVACI SE Dartford,55233 M25 123/2A J21A,51.71663284,-0.378416657,Y,M25 
HVACI SE Dartford,55234 M25 123/4K J21A,51.71633148,-0.375083327,Y,M25 
HVACI SE Dartford,55237 M25 123/7B J21A,51.71481705,-0.372299999,Y,M25 
HVACI SE Dartford,55241 M25 124/1A J21A,51.71355057,-0.365466654,Y,M25 
HVACI SE Dartford,55242 M25 124/1A J21A,51.7134819,-0.3653,Y,M25 
HVACI SE Dartford,55246 M25 124/6B J22 21A,51.71080017,-0.357866675,Y,M25 
HVACI SE Dartford,55247 M25 124/6B J22 21A,51.71075058,-0.357650012,Y,M25 
HVACI SE Dartford,55252 M25 125/2B J22 21A,51.70928192,-0.347583324,Y,M25 
HVACI SE Dartford,55253 M25 125/2B J22 21A,51.70926666,-0.347333342,Y,M25 
HVACI SE Dartford,55258 M25 125/8B J22 21A,51.70893478,-0.338349998,Y,M25 
HVACI SE Dartford,55267 M25 126/6A J21A 22,51.71181488,-0.323466659,Y,M25 
HVACI SE Dartford,55268 M25 126/7A J21A 22,51.71188354,-0.323216677,Y,M25 
HVACI SE Dartford,55271 M25 127/1B J22 21A,51.71161652,-0.31643334,Y,M25 
HVACI SE Dartford,55282 M25 128/3B J22 21A,51.70963287,-0.298066676,Y,M25 
HVACI SE Dartford,55283 M25 128/3B J22 21A,51.70961761,-0.297600001,Y,M25 
HVACI SE Dartford,55287 M25 128/7A J21A 22,51.71139908,-0.291533321,Y,M25 
HVACI SE Dartford,55295 M25 129/5A J22,51.71576691,-0.282116681,Y,M25 
HVACI SE Dartford,55296 M25 129/5A J22,51.71585083,-0.281733334,Y,M25 
HVACI SE Dartford,55300 M25 130/0A J22,51.71603394,-0.272983342,Y,M25 
HVACI SE Dartford,55301 M25 130/0A J22,51.71593475,-0.272583336,Y,M25 
HVACI SE Dartford,55306 M25 130/6B J23 22,51.7118988,-0.264633328,Y,M25 
HVACI SE Dartford,55318 M25 131/8A J22 23,51.70428467,-0.24953334,Y,M25 
HVACI SE Dartford,55319 M25 131/8A J22 23,51.70411682,-0.249216661,Y,M25 
HVACI SE Dartford,55326 M25 132/6A J22 23,51.69816589,-0.241233334,Y,M25 
HVACI SE Dartford,55327 M25 132/6A J22 23,51.69788361,-0.241083339,Y,M25 
HVACI SE Dartford,55331 M25 133/1B J23 22,51.69313431,-0.238583326,Y,M25 
HVACI SE Dartford,55332 M25 133/1B J23 22,51.6929512,-0.23831667,Y,M25 
HVACI SE Dartford,55337 M25 133/7B J23,51.6894989,-0.234483331,Y,M25 
HVACI SE Dartford,55338 M25 133/7B J23,51.68913269,-0.234133333,Y,M25 
HVACI SE Dartford,55341 M25 134/1A J23,51.68648148,-0.228383332,Y,M25 
HVACI SE Dartford,55343 M25 134/3B J23,51.68484879,-0.22466667,Y,M25 
HVACI SE Dartford,55351 M25 135/1B J24 23,51.68334961,-0.214083329,Y,M25 
HVACI SE Dartford,55352 M25 135/2A J23 24,51.68493271,-0.212433338,Y,M25 
HVACI SE Dartford,55353 M25 135/2B J24 23,51.68325043,-0.212683335,Y,M25 
HVACI SE Dartford,55357 M25 135/7A J23 24 IR,51.68600082,-0.205799997,Y,M25 
HVACI SE Dartford,55359 M25 135/9B J24 23 IR,51.68586731,-0.203349993,Y,M25 
HVACI SE Dartford,55360 SX5 FEED 2 ON DDS,51.69298935,-0.155182004,N, NaN
HVACI SE Dartford,55364 M25 136/4A J23 24 IR,51.68590164,-0.196099997,Y,M25 
HVACI SE Dartford,55368 M25 136/8B J24 23 IR,51.68460083,-0.190633327,Y,M25 
HVACI SE Dartford,55370 SX5 FEED 3 ON DDS,51.68979645,-0.161103994,N, NaN
HVACI SE Dartford,55371 M25 137/1B J24 23 IR,51.68408203,-0.186350003,Y,M25 
HVACI SE Dartford,55376 M25 137/6B J24,51.68375015,-0.179466665,Y,M25 
HVACI SE Dartford,55377 SX5 FEED 4 ON DDS,51.68979645,-0.155182004,N, NaN
HVACI SE Dartford,55381 M25 138/1A J24,51.6859169,-0.173466668,Y,M25 
HVACI SE Dartford,55385 M25 138/5B J24,51.68735123,-0.167899996,Y,M25 
HVACI SE Dartford,55390 M25 139/0A J24 25,51.68766785,-0.160666659,Y,M25 
HVACI SE Dartford,55395 M25 139/5A J24 25 IR,51.68603516,-0.154249996,Y,M25 
HVACI SE Dartford,55400 M25 140/0B J25 24 IR,51.6852684,-0.147016659,Y,M25 
HVACI SE Dartford,55403 M25 140/3A J24 25 IR,51.68661499,-0.14306666,Y,M25 
HVACI SE Dartford,55409 M25 140/9A J24 25 IR,51.68851852,-0.135049999,Y,M25 
HVACI SE Dartford,55413 M25 141/3B J25 24 IR,51.68848419,-0.129266664,Y,M25 
HVACI SE Dartford,55419 M25 141/9B J25 24 IR,51.68816757,-0.120283335,Y,M25 
HVACI SE Dartford,55424 M25 142/4A J24 25 IR,51.69020081,-0.114183336,Y,M25 
HVACI SE Dartford,55429 M25 142/9A J24 25 IR,51.69169998,-0.107316665,Y,M25 
HVACI SE Dartford,55432 M25 143/1B J25 24 IR,51.69126511,-0.104483336,Y,M25 
HVACI SE Dartford,55438 M25 143/8A J24 25 IR,51.69029999,-0.096100003,Y,M25 
HVACI SE Dartford,55442 M25 144/2A J24 25 IR,51.6897316,-0.090316668,Y,M25 
HVACI SE Dartford,55445 M25 144/5A J24 25 IR,51.6897316,-0.085100003,Y,M25 
HVACI SE Dartford,55452 M25 145/2A J24 25 IR,51.68736649,-0.075583331,Y,M25 
HVACI SE Dartford,55458 M25 145/8A J24 25 IR,51.68448257,-0.068516664,Y,M25 
HVACI SE Dartford,55464 M25 146/4B J25,51.68241501,-0.061383333,Y,M25 
HVACI SE Dartford,55468 M25 146/8A J25,51.68291855,-0.055466667,Y,M25 
HVACI SE Dartford,55469 M25 147/1A J25,51.68358231,-0.049366668,Y,M25 
HVACI SE Dartford,55470 M25 147/1B J25,51.68263245,-0.050283335,Y,M25 
HVACI SE Dartford,55471 M25 147/1A J25,51.68341827,-0.049916666,Y,M25 
HVACI SE Dartford,55481 M25 VAID BELL COMMON,51.68288803,-0.039395999,Y,M25 
HVACI SE Dartford,55482 M25 VAID Holmesdale,51.6828537,-0.038720001,Y,M25 
HVACI SE Dartford,55483 M25 VAID Holmesdale,51.68281937,-0.038120002,Y,M25 
HVACI SE Dartford,55492 M25 149/2B J26 25,51.68016815,-0.015416667,Y,M25 
HVACI SE Dartford,55500 M25 150/0B J26 25,51.68028259,-0.00305,Y,M25 
HVACI SE Dartford,55515 M25 151/5B J26 25,51.67856598,0.013633333,Y,M25 
HVACI SE Dartford,55529 M25 152/9B J26,51.6780014,0.033,Y,M25 
HVACI SE Dartford,55543 M25 154/3A J26 27,51.68503189,0.054233335,Y,M25 
HVACI SE Dartford,55565 M25 156/5B J27 26,51.68849945,0.0814,Y,M25 
HVACI SE Dartford,55568 M25 156/8A J26 27,51.6896019,0.086400002,Y,M25 
HVACI SE Dartford,55571 M25 BELL COMM VAID 1,51.69219971,0.091200002,Y,M25 
HVACI SE Dartford,55573 M25 BELL COMM VAID 2,51.69219971,0.102200001,Y,M25 
HVACI SE Dartford,55575 M25 BELL COMM VAID 3,51.69219971,0.099100001,Y,M25 
HVACI SE Dartford,55578 M25 157/8B J27 26,51.6882019,0.0986,Y,M25 
HVACI SE Dartford,55595 M25 159/5B J27,51.67985153,0.118950002,Y,M25 
HVACI SE Dartford,55610 M25 160/2B J27,51.67829895,0.129500002,Y,M25 
HVACI SE Dartford,55611 M25 161/1B J28 27,51.67440033,0.139799997,Y,M25 
HVACI SE Dartford,55621 M25 162/1B J28 27,51.66880035,0.153316662,Y,M25 
HVACI SE Dartford,55626 M25 162/6A J27 28,51.66701508,0.160099998,Y,M25 
HVACI SE Dartford,55640 M25 164/0B J28 27,51.65811539,0.173099995,Y,M25 
HVACI SE Dartford,55652 M25 165/2A J27 28,51.65359879,0.190300003,Y,M25 
HVACI SE Dartford,55661 M25 166/1A J27 28,51.6495018,0.200200006,Y,M25 
HVACI SE Dartford,55669 M25 166/9B J28 27,51.64400101,0.207749993,Y,M25 
HVACI SE Dartford,55676 M25 167/6B J28 27,51.63896561,0.213850006,Y,M25 
HVACI SE Dartford,55683 M25 168/3B J28 27,51.63401794,0.219799995,Y,M25 
HVACI SE Dartford,55690 M25 169/0B J28 27,51.62919998,0.226799995,Y,M25 
HVACI SE Dartford,55697 M25 169/7B J28 27,51.625,0.234500006,Y,M25 
HVACI SE Dartford,55713 M25 171/3A J27 28,51.6169014,0.253300011,Y,M25 
HVACI SE Dartford,55721 M25 172/1B J28,51.61050034,0.25940001,Y,M25 
HVACI SE Dartford,55723 M25 172/3J J28,51.60921478,0.26245001,Y,M25 
HVACI SE Dartford,55727 M25 172/7A J28,51.60673523,0.265133321,Y,M25 
HVACI SE Dartford,55729 M25 172/9B J28,51.60449982,0.266166657,Y,M25 
HVACI SE Dartford,55732 M25 173/3A J28 29,51.60089874,0.2685,Y,M25 
HVACI SE Dartford,55737 M25 173/7B J29 28,51.59749985,0.268299997,Y,M25 
HVACI SE Dartford,55743 M25 174/3B J29 28,51.59208298,0.269316673,Y,M25 
HVACI SE Dartford,55751 M25 175/1B J29 28,51.58520126,0.273550004,Y,M25 
HVACI SE Dartford,55758 M25 175/6A J28 29,51.58240128,0.278100014,Y,M25 
HVACI SE Dartford,55762 M25 176/2A J29,51.57748413,0.282633334,Y,M25 
HVACI SE Dartford,55770 M25 177/0A J29,51.57083511,0.286383331,Y,M25 
HVACI SE Dartford,55777 M25 177/7A J29 30,51.56476593,0.289766669,Y,M25 
HVACI SE Dartford,55785 M25 178/5A J29 30,51.55708313,0.289799988,Y,M25 
HVACI SE Dartford,55795 M25 179/5B J30 29,51.54971695,0.284483343,Y,M25 
HVACI SE Dartford,55801 M25 180/1B J30 29,51.54444885,0.282216668,Y,M25 
HVACI SE Dartford,55807 M25 180/7A J29 30,51.53861618,0.281666666,Y,M25 
HVACI SE Dartford,55814 M25 181/4B J30 29,51.53221512,0.278616667,Y,M25 
